Length,Runtime
841,0.9135419239992189
931,1.010582175998934
713,0.9696708450010192
912,1.2753557720006938
605,0.8010609800003294
889,1.679210932999922
830,0.9083254449997185
689,1.0079548490011803
615,0.7914352890002192
759,1.1163538220007467
721,1.1192896779994044
526,0.8509413979991223
996,1.3294402160008758
825,0.8273218060003273
648,1.0018957859992952
713,1.00422238200008
721,1.0598419069992815
1090,2.5454454789996817
781,0.9793360859985114
956,1.6845535640004528
894,1.0542689920002886
544,0.8644085060004727
671,0.8090610160015785
848,1.2074097289987549
722,1.0716325569992478
720,1.065982426998744
853,0.8823346409990336
866,1.3478141889991093
863,1.1393816729996615
833,0.735487572999773
542,0.7661245820017939
932,1.3366045399998256
861,1.5022725830003765
686,0.9269365159998415
616,1.0902801329993963
670,0.7309092249997775
705,0.7899431629994069
909,1.1365757330004271
928,1.5460682840002846
996,1.4007761950015265
910,1.1118434549989615
930,1.3648959759993886
956,0.9156827719998546
962,1.3919977820005442
833,1.2602221460001601
873,1.4699498129994026
536,0.7174555099991267
719,0.9947566800001368
789,0.9476152530005493
540,0.8232647579989134
822,1.4139624109993747
594,1.028182691999973
959,1.1543347260012524
892,0.9856668230004288
986,1.2036221809994458
834,1.1107716079986858
797,1.097466664001331
752,1.0663029440001992
809,0.9915575930008345
688,1.0868488910000451
774,0.8109732279990567
807,1.2905102120002994
846,1.058820726999329
809,0.9453706759995839
871,1.1728903349994653
653,0.8236117430005834
929,1.257656368001335
565,0.790020362001087
572,1.2200744840010884
772,1.4635195650007518
970,1.2004642070005502
796,0.9676380310011155
677,0.9722348449995479
869,1.2897326269994664
774,1.0493027749998873
1167,2.0751708750012767
855,1.3112543560000631
795,1.1965256570001657
1062,1.8995817819995864
735,1.265770309999425
631,0.8756469149993791
534,0.8716169649997028
653,0.7626126749983086
479,0.739167338999323
954,1.1186395139993692
806,1.1815008360008505
1123,1.6319615219999832
884,1.054886826999791
870,1.228120076999403
755,0.7878514200001518
917,1.558008828000311
758,0.9646790650003823
640,0.8570782410006359
598,0.8924883590007084
934,0.9656938370007992
596,0.7696680289991491
554,0.6905873019986757
969,1.1782553239991103
1016,1.4075973569997586
670,0.8836283049986378
598,0.9124629439993441
884,1.4667785530000401
665,0.8617536479996488
973,1.0513577870005975
639,0.8543021790010243
862,0.863272414999301
478,0.718779707000067
1005,1.5739268239995
396,0.7310257209992415
913,1.1070798999990075
848,0.9914166310009023
683,0.8414318529994489
893,1.5676807159998134
848,0.9450321280000935
687,0.7562695550004719
644,0.8827120979985921
638,0.9005105569995067
548,0.737482178999926
953,1.080449031000171
613,0.8161863839995931
901,1.2527560100006667
970,1.2526304580005672
771,0.9800371590008581
615,0.7631885949995194
780,1.1195207689997915
626,0.7935204099994735
716,1.7019233360006183
821,0.9583129239999835
698,0.9035367979995499
619,1.1834935690003476
745,1.0152005899999494
838,1.033304157001112
668,0.8486899479994463
768,0.8558184230005281
1025,1.8968324159995973
910,0.9883253789994342
967,1.0179821479996463
954,1.463403482999638
871,0.9478850230007083
647,0.9099406599998474
831,1.2142243729995243
971,2.047450784999455
724,0.8149911239997891
1009,1.7175710530009383
1003,1.5992565160013328
920,1.4096975310003472
713,0.7919418770015909
679,1.0493130049999309
648,0.8228439060003438
969,1.4325039819996164
585,0.8792090340011782
966,0.9821245830007683
831,1.4455686920009612
819,1.1625860269996338
760,1.4136986409994279
888,1.5317080650002026
879,1.3734177879996423
718,0.8305220820002432
663,0.940059033999205
760,0.9388117229991622
730,0.7151790600000822
545,0.9850857540004654
904,1.6481247629999416
853,1.4998428779999813
826,1.3787957420008752
840,1.0792242249990522
1047,1.573452451000776
780,0.869867843000975
650,0.7356460980008706
844,1.0989021919995139
807,0.8281759580004291
884,0.8790618660004839
603,0.7455348660005257
725,1.001770103999661
732,0.940782379000666
870,0.9355609400008689
899,1.525942172998839
796,1.006955276001463
861,1.1165481730004103
787,0.8436382609997963
628,0.8312909449996368
710,0.84454740900037
893,1.15538540200032
1026,1.8344784159999108
998,1.4717795010001282
838,1.0168981890001305
851,1.3663482859992655
550,0.7490650079998886
643,0.7259490170017671
620,0.710942134999641
648,1.0877743149994785
933,1.093654111999058
807,0.9811963039992406
849,0.8833953960001963
960,1.8346417810007551
750,0.906457835000765
684,0.9054684570000973
520,0.6457890330002556
701,0.8474978649992408
798,1.1330893310005195
570,0.7614750209995691
834,0.917329386998972
1002,1.0313328960000945
1056,2.1194571259984514
841,1.0719612599987158
797,0.9274835819996952
779,0.9775884470000165
891,1.5409288390001166
815,0.9613084859993251
780,1.1043538039994019
956,1.7378497290010273
597,0.6289952269999048
520,1.2237755109999853
814,0.9925361690002319
701,1.5092443759986054
862,1.2049807010007498
731,1.149879153999791
721,1.1898351870004262
813,1.501437001999875
819,0.9039995450002607
679,1.1485515690001193
768,0.9173438800007716
838,1.045223219000036
788,0.87732258700089
871,1.3357686279996415
617,0.8960253580007702
815,0.9007954869994137
863,0.9635908569998719
894,0.9792899929998384
872,1.4328312580000784
779,1.1089519100005418
1005,1.6902526419999049
925,1.6003341329997056
995,1.5162331709998398
603,0.6395982220001315
893,1.2719743460002064
830,0.948915801000112
966,1.2781920690013067
905,0.9695964519996778
709,0.9970042550012295
735,0.9872605270011263
927,1.1315614049999567
663,0.8720311639990541
801,1.1402770000004239
619,0.7783242700006667
905,1.0729292910000368
673,0.8399474300003931
538,0.7252991929999553
818,0.8359466109995992
834,1.3788881599994056
742,0.8419249489998037
829,0.834889697998733
772,0.8706928839983448
623,0.771114237000802
860,1.5007195489997684
1097,1.5234336350004014
771,0.9822183350006526
507,0.6279030700006842
830,0.8479051579997758
817,0.9646658549991116
717,0.919528366999657
549,0.8141198900011659
681,1.1706215789999987
874,0.9276180100005149
716,1.1096990750011173
820,1.072303204000491
659,0.7952201779989991
733,1.3334207070001867
1022,2.5852844459986954
1082,1.529356174998611
912,1.3051861349995306
720,0.9818543820001651
579,0.8631512420015497
719,1.302163455999107
810,0.8827093729996704
966,1.1244109879989992
727,1.0124333940002543
587,0.6362494879995211
771,0.8524629979983729
825,1.2555994819995249
678,0.9017553020003106
591,1.016029829999752
847,1.1171391009993386
940,1.0959683549990586
1178,2.540357187999689
911,1.278509578000012
816,0.8358162349995837
600,0.9253387409989955
960,1.4029240020008729
778,1.3518163009994169
898,1.2261515019999933
897,1.1201758370007155
1039,1.6894371840007807
687,1.2700297259998479
792,0.9253451029999269
624,0.7672123600004852
859,1.2577815399999963
892,1.2103005480003048
973,1.335013167001307
702,0.8191637950003496
767,0.819558978000714
610,0.8575308689996746
539,0.8404731889986579
959,1.3540009290009039
969,1.2664185539997561
615,0.796974811999462
637,1.3344202329990367
830,1.0059139040004084
584,0.7520945550004399
537,0.8278720269991027
481,0.6867539760005457
914,1.728754970999944
843,0.9584275359993626
851,1.3366578279983514
859,1.045306566000363
591,0.8336743250001746
571,0.8293573959999776
719,1.0020730029991682
817,0.9477945400012686
655,0.7085785569997824
570,0.7926810620010656
939,1.464097498999763
553,1.0348931559983612
917,1.3155259220002335
824,1.0988711919999332
524,0.7415044000008493
840,1.1349455499985197
962,1.0412527790012973
974,1.3202809399990656
855,0.8877399739994871
679,0.8450035330006358
767,1.154195012000855
854,1.0953671450006368
793,1.0955308209995565
871,1.1022874999998749
787,0.9252497380002751
783,0.9247573590000684
614,0.7718874880010844
891,1.2008301020014187
697,0.9676395189999312
1122,1.5201219600003242
823,1.12536689999979
561,0.6983168409988139
1030,1.5903539350001665
902,1.5597356969992688
642,1.156497556999966
834,0.7696791110010963
819,1.0643000769996434
1060,1.679206630000408
792,0.9992816010017123
730,0.8201999379998597
519,0.6844673909999983
665,0.924626146999799
647,0.7787717980008892
598,0.9670409549999022
813,1.3195810160013934
644,1.12295445899872
563,0.7642399619999196
797,0.9601207809992047
585,0.8190222490011365
742,1.1230184519990871
654,0.7095286490002763
940,1.5698644219992275
744,0.93410512400078
1059,2.037273349998941
1077,1.836089753000124
917,1.4247350969999388
719,0.8544905369999469
860,1.1199154450005153
771,0.9695135669990123
838,1.051440167999317
619,0.8647211779989448
613,0.8340984520000347
1048,1.3766271259992209
467,0.5828978519984958
637,0.7906272669988539
528,0.7810283489998255
995,1.4258121130005748
928,1.92152314499981
757,0.8387476670013712
928,1.0833669819985516
677,0.7614800369992736
780,1.0756939820003026
800,0.9106904460004444
994,1.571471440998721
864,0.9715263629987021
835,0.9487123790004262
712,0.7851967360002163
879,1.0569108350009628
743,0.9434045090001746
734,0.7513758349996351
761,0.8122397150000324
884,1.380204113000218
742,0.9741683219999686
670,0.9361967669992737
792,0.8219958270001371
737,0.8714834170004906
694,1.028957069000171
604,0.8131475059999502
837,0.9828893039994
915,1.2643657050011825
825,1.1711283970016666
997,1.4553083920000063
882,1.4329552620001778
843,1.152164236000317
620,0.8712249950003752
658,0.803951063000568
820,0.7400893260000885
538,0.797962575999918
816,1.221115752001424
1068,1.6009126389999437
596,0.9613626910013409
572,0.8105651959995157
849,1.100354056001379
909,1.4434329949999665
777,0.9290292459991178
1005,1.094320506999793
889,1.2728664270016452
797,0.9652279439997073
806,0.8793109299986099
964,1.3041012279991264
824,1.02144578700063
785,1.0120413980002922
832,0.9159319129994401
777,1.2962948700005654
753,0.8272067239995522
885,1.2206083080000099
776,1.3463974829992367
757,0.8591330340004788
669,1.0619070690008812
705,0.932217629000661
817,1.0186971120001544
705,0.7505796579989692
1010,1.613651089999621
889,1.0104801390007196
704,1.1224486230003095
510,0.7732757199992193
898,1.5843759529998351
975,1.2363683469993703
694,0.7618962630003807
861,1.011599366000155
732,1.0679386190004152
938,1.1044015959996614
808,0.9045296460008103
803,0.6806867670002248
805,0.986199871998906
557,0.658904170999449
895,1.226567038000212
953,1.6204879519991664
788,0.8163447699989774
929,0.8936859679997724
966,1.6423136979992705
766,0.8611792189985863
691,0.7720093280004221
834,1.153544406999572
721,0.8226575669996237
680,0.9164247379994777
955,0.9400344200003019
845,1.079501022999466
908,1.2325471189997188
838,1.129493967999224
857,0.8606070159985393
740,1.299514704000103
659,1.012086120001186
760,0.979136510999524
628,0.8682743640001718
554,0.7244733309998992
694,0.7260523599998123
890,0.9714042830000835
852,0.8589632869989146
866,1.381950599999982
911,1.0182190510004148
608,0.8367730139998457
708,0.9683217349993356
849,1.1054054659998656
616,0.8553929629997583
1010,1.5002591960001155
737,0.9818287430007331
763,1.5099000350001006
551,0.6747213899998314
783,0.9719744769990939
622,1.2514173689996824
744,0.8956012769995141
823,1.086625900999934
733,0.9263210739991337
934,0.8617114260014205
966,1.4224588580000272
742,0.8176630220004881
790,1.037931449000098
731,0.8018506829994294
859,1.372497693000696
834,1.1242155710006045
870,1.0401332150013332
830,1.0559138930002518
830,0.9563254030017561
902,1.442216538998764
535,0.8045392410003842
977,1.4657210300010775
563,1.147660218000965
805,1.5052475630000117
754,1.036447764001423
593,0.811021506000543
568,0.7486033780005528
707,0.9330472040001041
726,0.8106424500001594
598,0.808471122998526
648,0.6457649909989414
975,1.0989368090013159
711,0.8554489759990247
865,1.1851000219994603
1172,1.8618183409998892
903,1.1634581520011125
1036,1.8154602960003103
953,1.17827802300053
830,1.5431092740000167
755,0.9644535799998266
917,0.9092033429988078
831,1.0910356540007342
971,1.854171012999359
827,1.1518327419998968
890,1.6165375170003244
587,0.8005517479996342
937,1.6046288540001115
635,0.9522863710008096
760,0.9281556219993945
584,0.8109197539997695
792,0.7380229579994193
1028,1.6744433390013
480,0.7714361090002058
756,0.8628988489999756
884,1.1082738779987267
795,0.9463435450015822
669,1.0247165750006388
870,1.0674134159999085
1055,2.2684785759993247
858,0.8216957679996995
843,1.1251710529995762
935,1.2022009100001014
1060,1.4402124400003231
619,0.8241741859983449
921,1.0723001490005117
830,0.8009994809999625
942,1.117567682000299
995,1.0400969250003982
760,0.7707474200014985
690,0.8953235310000309
622,0.9045753499995044
1041,1.384541977000481
756,1.0287480919996597
875,1.2598299700002826
715,0.9295170719997259
1017,1.0170895070004917
792,0.8601718269983394
776,1.121397077000438
944,1.1630902719989535
948,0.9163223350005865
903,1.3341287759994884
1017,2.3534846829988965
825,2.0121607389992278
618,1.6775388480000402
1102,3.626351381000859
910,1.87282418399991
796,1.1108883729993977
437,0.6148040240004775
848,0.875003253999239
1026,1.59916126600001
620,0.8963359919998766
949,1.448281159000544
841,1.1334205040002416
993,1.3428792899994733
708,0.8564052139990963
949,1.2927799680001044
984,1.3332989459995588
855,1.2445089789998747
575,0.9346134339994023
718,0.873578617000021
898,1.0173878479999985
673,1.018934874999104
1037,1.4729015859993524
702,0.7773576969993883
855,0.7711302890002116
902,1.1680509530015115
901,1.4271067999998195
542,0.7953144650000468
697,0.92656352800077
910,1.1753901090014551
674,0.8400675770008093
868,1.2723675149991323
651,1.089198331001171
762,1.1323359079997317
723,0.7765626729997166
800,0.9646730630011007
732,0.9846240240003681
885,1.0260306830004993
910,1.0621976840011484
819,0.8377682639984414
592,0.823210143000324
761,1.0714366590000282
751,0.8468551990008564
586,0.7403060390006431
853,1.039242351998837
871,2.0581873870014533
893,2.349853391999204
745,1.1809707450011047
699,2.481820377999611
775,2.3429820670007757
701,2.1043801349987916
723,2.218013254998368
621,2.0524828279994836
573,1.853394620000472
721,1.6912123729998711
594,2.247279471001093
567,1.8141004139997676
637,1.5657743360006862
1047,4.435819341000752
532,2.0467281469991576
945,2.8427067280008487
915,2.3217484439992404
839,2.5003725650003616
687,2.553236070998537
847,2.2597377530000813
793,1.8358172370026296
996,2.9180055020005966
883,3.5724920200009365
806,2.9148502479984018
714,2.263591834002
703,1.8473259179991146
733,1.9990661859992542
661,2.5590852040004393
858,2.355492865997803
810,2.87812753000253
800,4.289138808999269
854,4.242468746997474
912,3.482387652999023
967,2.5656674660021963
796,2.0357568979998177
922,4.719608376999531
931,3.6705742650010507
814,2.809543647999817
756,1.834147170997312
837,2.318100467000477
957,2.424151831997733
607,1.696638310997514
967,3.3964983569967444
987,2.997852275999321
644,2.062588106997282
798,2.255339566996554
1117,4.428667997002776
1050,3.5683357210000395
757,1.9550233989975823
879,3.854158367998025
1024,4.403967399000976
963,2.5334305620017403
685,2.4910834789989167
538,1.693977224000264
636,1.7131404639985703
853,2.397865507999086
983,4.387971051000932
798,2.762373124998703
772,3.9411588319999282
556,2.0388535229976696
808,3.2290010979995714
521,2.0383456189993012
531,2.112317549999716
664,2.4120193279995874
873,2.5831074679990706
943,4.146322559001419
947,2.3543543749983655
895,2.023898426999949
785,2.3902592420017754
560,1.360910617000627
706,0.8925079369982996
734,1.0023032919998514
928,1.6223417879991757
841,1.7518251500005135
937,0.9362945709981432
623,1.306796059001499
1049,2.3645556309966196
712,1.2930516619999253
700,1.0328098389982188
693,0.8044002099995851
778,1.2833839350023482
842,1.0345762350007135
943,1.0816030109999701
898,1.0086560109994025
635,0.6504634810007701
863,1.0374617330016918
643,1.0057930750008381
816,1.1349866439995822
938,0.8682340229970578
729,0.8393241779995151
819,0.9048456349992193
589,0.7041781230000197
840,0.822318479000387
822,0.8772692839993397
960,1.3860820310001145
708,1.2415961080005218
850,1.1147728340001777
696,0.7753014509980858
992,2.052951932000724
1096,1.7063588919991162
1015,1.9225443180002912
948,1.2538665249994665
805,0.9817449069996655
936,1.3045826710003894
864,1.00583639999968
919,1.0944357849984954
733,0.9975179139983084
1053,1.5204929650026315
929,1.4607371450001665
801,1.0860796520028089
675,0.9930080590020225
618,0.7375313039992761
895,1.2493035529987537
656,1.518423776000418
690,0.8865730020006595
748,1.1642511060017569
614,0.9509043259968166
505,0.6164178700018965
799,0.9224950730022101
655,0.7534640340018086
746,1.0442216180017567
1093,1.7282690050014935
593,0.8636564760017791
562,0.7452607169980183
633,0.8882590140019602
1045,1.4713501490005
695,1.1837039649981307
843,0.7885260509974614
721,0.8364205100006075
1055,1.093935965996934
711,0.8678405730024679
639,0.923842104999494
866,1.1171030760015128
776,0.9152180659984879
604,0.8981962990001193
657,0.9623294099983468
740,0.9498439210001379
720,0.8407283470005495
881,1.0656297310015361
563,0.9450866830011364
605,0.7396680739984731
897,1.3024668770012795
695,0.8612027840026713
966,0.9540326370006369
595,1.022636928002612
683,0.9495481199992355
982,1.3373617750003177
911,1.099892431000626
765,1.41305712400208
682,1.0016866080004547
924,1.1825004139973316
621,0.7518223489969387
670,1.316184721999889
811,1.3011068500018155
1008,1.6404316129992367
750,1.0745238599993172
489,0.7974095099998522
819,1.353083568999864
1018,1.3902338570005668
989,1.6763830089985277
615,0.8228063999995356
775,1.0325602079974487
975,1.6077138879991253
742,0.8544418179990316
620,0.8518285530008143
950,1.3612392109971552
868,1.3387447909990442
813,1.831640945001709
824,1.5055200149981829
1008,1.3883156579977367
1124,2.2490405819989974
941,1.4637273010011995
825,1.2581896769988816
786,0.9686850250000134
890,1.0790069549984764
721,0.7480431830008456
827,1.2148432369976945
735,1.1057310989999678
805,1.3482652499988035
807,0.9846205560024828
843,1.1371530070027802
1039,1.1914465889967687
952,1.8514560270014044
683,0.7756454339978518
739,1.1887464680003177
768,0.7865753289988788
754,0.869233538996923
1057,1.5971210429997882
747,0.8603938699998253
805,1.008484721001878
728,1.2681700860011915
966,1.405891017999238
679,0.7562332890011021
558,1.0063783389996388
634,0.8114534750020539
907,1.5436775390007824
969,1.6081095049994474
848,1.154148110999813
724,0.9121549650008092
864,0.9662321700016037
756,1.026183226997091
758,1.0969029469997622
623,0.9598187139999936
712,0.9493365329981316
871,1.2515870469978836
580,0.8057497010013321
625,0.73148432400194
756,1.0374590630017337
638,1.0333293709991267
883,1.1513325970008736
1088,1.4933015319984406
934,0.9956965359997412
880,1.0773178189992905
807,1.1661962069993024
918,1.4518734740013315
812,1.2113161659981415
639,0.7158207559987204
1015,1.7689194920021691
876,1.4443914170005883
635,1.0110243179988174
690,0.9636140219990921
789,1.0826428809996287
671,0.802895107997756
817,1.4277950370014878
617,0.9313386989997525
736,0.723310583998682
752,0.7409781000023941
669,0.9991768729996693
973,1.1502557970015914
813,0.9900968260008085
550,0.7373279819985328
1018,1.5831073469998955
1037,1.9051860770014173
749,1.2835101749988098
688,0.8868232550012181
830,0.9671831730011036
897,0.8370849359998829
716,0.9787270480010193
1030,1.2080500390002271
966,1.4601856310000585
904,1.209417615998973
780,0.8424878989972058
1094,1.385500033997232
704,0.9201382669998566
993,1.5379908100003377
744,0.9211560349976935
870,0.9194662869995227
727,0.8210175700005493
567,0.8073165320020053
894,1.4452798810016247
698,1.0139035290012544
690,0.8730175210002926
791,0.9444849880019319
864,1.244878499997867
602,0.7839229849996627
613,0.7614979859972664
929,1.1945826110022608
976,1.6574117499985732
964,1.064204348000203
938,1.3941311270027654
793,1.1118390310002724
623,1.1122646029980388
836,1.5824833939987002
1029,1.1116543800017098
608,0.6928866409980401
896,1.0330257350033207
971,1.3022913380009413
554,0.8808750169991981
910,1.1726271659972554
663,1.0148430209992512
831,2.053255488001014
1037,1.6896521099988604
783,0.923384261001047
585,0.7174457249966508
931,1.434326881000743
525,0.8345246440003393
822,1.3984952820028411
869,1.3627396170013526
926,1.6650825389988313
775,0.9975628719985252
584,0.7617066279999563
888,1.1668041630000516
772,0.9118654960002459
991,1.7883158460026607
818,0.7300983210006962
805,0.8936942039981659
908,1.3228603940005996
548,0.6354689589970803
791,0.9401768749994517
971,1.1891965659997368
785,0.9406237930015777
696,0.7160492920011166
758,0.8085085450002225
713,1.1741216640002676
877,1.0017307620000793
833,1.3379901629996311
814,1.0147481430030894
892,1.1256346620029944
836,0.8692449020018103
846,1.004312976001529
795,1.41457004699987
868,1.083021225000266
722,0.9585572569994838
783,0.687378564998653
702,1.0150451749977947
776,1.1666557229982573
805,1.1266122320012073
938,1.801994231002027
745,0.9542205489997286
948,1.3121028719979222
838,0.8659526429983089
823,1.1152288830016914
598,0.836852884000109
856,0.7670671539999603
688,0.7668901629986067
579,0.8426108659987221
962,1.3021435680020659
968,2.097061083000881
884,1.2180377669974405
837,1.4314967629979947
973,1.6702102979979827
693,0.8694589139995514
558,0.893679646000237
919,1.0807440290009254
826,0.9871633689981536
965,1.333984873999725
727,1.0061293489998206
685,0.9643212959999801
813,1.1285081079986412
653,0.7313750979992619
617,0.8082258109971008
656,0.8118898009997793
716,1.000310098999762
958,0.8984422889989219
720,1.390734707001684
1021,1.0318906860011339
905,0.9815989259986964
1009,1.650206155001797
820,1.3835224310023477
1094,1.8684109989990247
734,0.9273131369991461
773,0.7394226100004744
677,0.7073653579973325
770,0.9837948140011576
728,1.0133695650001755
1001,1.2252157219991204
817,1.2953506199992262
776,1.181428047002555
997,1.2073992130026454
651,0.7756311880002613
888,1.1395544070001051
644,1.0564354279995314
555,0.9222759940021206
779,1.180365226999129
863,0.8686154669994721
678,0.8459155629971065
683,0.8409550579999632
1179,2.1805991340006585
683,0.9509687789977761
1067,1.358206302000326
899,1.4485921720006445
510,1.02084766400003
603,0.7441685710000456
693,1.0347419049976452
905,1.8132613460002176
612,0.8592232980008703
842,0.8235200449998956
993,1.2225708580008359
894,0.8980675759994483
834,1.1778198100000736
599,0.739123898998514
970,1.7567048799974145
490,0.6078278019995196
535,1.0244562970001425
967,1.238101203001861
880,0.9113283149999916
748,0.9837425639998401
779,1.0089554379992478
736,1.759959078997781
1094,4.597927570997854
1198,5.42908960099885
873,3.0990097599969886
847,3.1147596390001127
1098,2.67040029400232
621,2.9150710640024045
746,2.9641997430007905
865,2.9751670850018854
585,1.819443020001927
1064,3.7053443290024006
813,2.3234353629995894
916,3.4053576850019454
735,2.244257143000141
679,2.388258994997159
1171,3.526206758997432
930,3.3809576420026133
886,3.238318308001908
901,4.373799942000915
827,2.899047091999819
826,3.6526917250012048
754,3.1322096760013665
720,1.41067666500021
732,1.0808506149987807
690,1.0545659180024813
609,1.5846147640004347
1061,3.398525035001512
706,2.281518791001872
565,2.2412225369989756
916,3.36440340199988
703,3.2477256220008712
889,2.335222180998244
693,0.8471582290003425
926,1.0455168309999863
831,0.9924614250012382
1002,2.514586492001399
760,2.7910784390005574
920,3.6150971300012316
937,3.828139077999367
549,2.689128255002288
698,2.656904901999951
867,2.332292866998614
890,3.2452122710019466
760,2.341642319002858
818,2.8837952229987422
634,1.733368432000134
827,1.4349348590003501
786,3.1988389100006316
934,4.238599574997352
1007,4.248337140998046
801,2.7260470319997694
1031,5.486646605997521
752,2.792936510999425
783,3.0158965029986575
998,5.550140129002102
662,2.637927690997458
1135,4.051408171002549
724,1.9230231559995445
894,5.21110208099708
663,1.8281126510009926
894,2.4918981150003674
868,3.659717616999842
943,2.8836217089992715
889,2.7187820879989886
708,2.429725990998122
604,2.460834672998317
